file	path	sfillers	sentence
Royal_Society_Corpus_open_v6.0_text_107573_1817.txt	pa_nsubj	expand/V	At this time the air had expanded so as to occupy 2.25 parts in the tube , it being l at the temperature of boiling water .
Royal_Society_Corpus_open_v6.0_text_107573_1817.txt	pa_nsubj	expand/V	If M. GAY LusSAC 'S conclusionsS be taken as the ground work of calculation , and it be supposed that air expands equally for equal increments of tem .
Royal_Society_Corpus_open_v6.0_text_107573_1817.txt	pa_nsubj	inflame/V	. perature , it would appear that the temperature of air capable of rendering glass luminous must be 1 03t5 Fahrenheit . * M. DE GROTTHUs describes an experiment in which atmospheric air and hydrogene , expanded to four times their bulk over mercury by heat , would not inflame by the electric spark .
Royal_Society_Corpus_open_v6.0_text_107573_1817.txt	pa_nsubj	communicate/V	Flame is gaseous matter heated so highly as , to be luminous , and that to a degree of temperature beyond the white heat of solid bodies , as is shown by the circumstance , that air not luminous will communicate this degree of heat . *
Royal_Society_Corpus_open_v6.0_text_110053_1815.txt	pa_nsubj	exist/V	As the author 's experiments induce him to believe that no air exists in the pleura in a healthy state , he is led to suppose that its appearance in this case is referrible to secretion .
Royal_Society_Corpus_open_v6.0_text_109927_1815.txt	pa_nsubj	mix/V	When , therefore , the cold and comparatively dry air of the land mixes with the warmer and damper air that rests upon the water , the diminution of the temperature of the latter , occasioned by this mixture , tends to separate a portion of its moisture , and consequently to produce mist .
Royal_Society_Corpus_open_v6.0_text_107366_1815.txt	pa_nsubj	dry/A	The compound of iodine and oxygene is very soluble in water ; it slowly deliquesces in a moist atmosphere , but remains unaltered when the air is dry ; its solution first reddens , and then destroys vegetable blues , and reduces other vegetable colours to a dull yellow .
Royal_Society_Corpus_open_v6.0_text_107506_1819.txt	pa_nsubj	form/V	By the application of a microscope , I observed the air form itself into globules in the interior of the tabasheer , which slowly advanced to the edge of it , and at last escaped into the oil .
Royal_Society_Corpus_open_v6.0_text_107275_1809.txt	pa_nsubj	inflame/V	Atmospherical air alone does not , however , inflame with ammonia , in any proportion that I have yet tried ; though , by long continued electrization with air , ammonia is at length decomposed ; its hydrogen uniting with the oxygen of the air and forming water , while the nitrogen of both composes a permanent residuum .
Royal_Society_Corpus_open_v6.0_text_107275_1809.txt	pa_nsubj	iooo/N	The gases , submitted by Mr. DALTON and myself to the action of long continued electrization , were carburetted hydrogen from pit-coal of the specific gravity of about 65o ( air being iooo ) olefiant gas , and carbonic oxide .
Royal_Society_Corpus_open_v6.0_text_107274_1809.txt	pa_nsubj	expire/V	The air expired in the present instance , being examined in the manner described in our last paper , we found that 0oo parts from each of the gasometers contained the following proportions : No. i. io carbonic acid 21 azote 69 oxygen 100 No. e. to carbonic acid 11 azote 79 oxygen 100 40o6 No. 3 . 10 carbonic acid 8,5 azote 81,5 oxygen 100 No. 4 , o1 carbonic acid 7,75 azote 82,25 oxygen 100 No. 5 . 1o carbonic acid 7 azote 83 oxygen 100 No. 6 to lo mixed 10,5 carbonic acid 5,5 azote 84 oxygen 100 40r we shall first calculate the total quantity of azote existing in the gas before the experiment , and afterwards estimate what was produced in the different periods during the first half of the experiment , Calculationfor Azotc . 2668 cubic inches of oxygen were employed containing four per cent .
Royal_Society_Corpus_open_v6.0_text_107274_1809.txt	pa_nsubj	compression/N	91,134 and this gives us 91,134 cubic inches , as the air contained in ; the lungs of this person after death ; and when we reflect that the air must have been under compression , when the lungs were inmmersed in water , some force being required to keep them down , and also that not less than 7 or 8 cubic inches must be contained in fauces , &amp ;c. , we can not estimate the whole : at less than loo cubic inches .
Royal_Society_Corpus_open_v6.0_text_107274_1809.txt	pa_nsubj	inch/N	It is farther to be noted , that these loo cubic inches would occupy much more space in the temperature of the human body , than in the mean temperature in which the examination was made ; and this difference would be nearly 8 cubic inches ; the air left in the lungs , after complete expiration , would . therefore be 1o8 cubic inches ; but the mean of our experiments would make it 183 .
Royal_Society_Corpus_open_v6.0_text_107274_1809.txt	pa_nsubj	undisturbed/A	The air after the experiment contained in i oo parts 5,5 carbonic acid 1,5 oxygen 79 azote 100 here the proportions of azote were undisturbed , and 17,05 cubic inches of carbonic acid procured 100 : 5,5:310 o : 1.7,05 Summary of the Experiment . Bar Thr Atmos . air Air after Carb. acid Carb. acid . h. Inspired .
Royal_Society_Corpus_open_v6.0_text_107274_1809.txt	pa_nsubj	eraploy/V	Azote before the Experiment . 66 cub. inches atmospheric air , with the animal contained o9 or 52 , 750 -- of the mixed gasses contained 6,6 or 49,50 816 total gas eraployed 101,64 , The total azote before the experiment was therefore lo1,64 cubic inches , Azote after the Experiment .
Royal_Society_Corpus_open_v6.0_text_107283_1808.txt	pa_nsubj	1.ooo/N	The specific gravity of the inflammable gas was 0.9o8 , common air being 1.ooo ; it burns with a blue flame , and when mixed with oxygen , may be kindled by the electric spark .
Royal_Society_Corpus_open_v6.0_text_107241_1807.txt	pa_nsubj	perform/V	By William Hasledine Pepys , Esq. Communicated by Charles Hatchett , Esq. F. R. S. Read June 4 , 18o7 . HE important part which atmospheric air performs , in maintaining the principle of life in animals , in combustion of every description , the acidification , and oxidation of a great variety of substances , and in numerous other processesboth of nature and art , gives a high degree of interest to every thing calculated to extend our knowledge of its nature and properties .
Royal_Society_Corpus_open_v6.0_text_107241_1807.txt	pa_nsubj	produce/V	Tothe air thus produced , he gave the name .
Royal_Society_Corpus_open_v6.0_text_107241_1807.txt	pa_nsubj	subject/N	When . absorption ceases , the bottle is to be separated ' from the measure undermercury , and the quicksilver which remains in the measure beinJg broughttoth level of that in the cistern , the quantity of absorptnis thea be termined , which is done as foibows : Suppose atmospheric air has been the subject of the experiment , and consequentlya large residuum left : first note the hundred parts ; and then to obtain a knowledge of the fractiona , parts , remove the measure into the small intern , in wheh the graduedtube filed with mercury is placed : slide the : tube - abovehe surfae of t thfluid in the measure , and opening the stop - cock suffer the merury descend till it has drawn the fluid in the measure to a regular divsaon then stop the cock , andregiser the hundred parts o the measure , and .. the thousand - parts on the graduated tube ; the united quantities give the sum of the residual gas . , Observe well in registering the thousand parts , that the fluids areiexactly on a level , on the outside and the inside of the measure ; this may be easily effected , by pouring out a portion of the iquid of the small cistern , or adding thereto , If instead of atmospheric air , a gas is tried , which so far as it . is uncontaminated can be nearly wholly absorbed by the reagents employed , the process becomes exceedingly simple ; for if the residuum is under a hundred part of the measure , it may be transferred completely into the graduated tube , and its quantity at once ascertained .
Royal_Society_Corpus_open_v6.0_text_107203_1806.txt	pa_nsubj	be/V	The smooth portion of the paunch was on the left side , and on the right towards the chest was a cellular structure , in which it was evident to the feel there was air , but no part of the solid food , with which the general cavity was distended .
Royal_Society_Corpus_open_v6.0_text_107250_1809.txt	pa_nsubj	become/V	That I might be certain that the air in the apparatus had not become a conductor by increase of temperature , I repeated the experiment several times with fresh cool air , and always with the same result ; but perhaps it will be objected , that the striking distance was so small , as not to afford a satisfactory refutation of the argument alluded to , when it is considered to how very great a distance , comparatively , the spark of the common electrical machine can pass through air .
Royal_Society_Corpus_open_v6.0_text_107243_1807.txt	pa_nsubj	expand/V	GAY LUSsAC remarks , that from o ? to ' 21 FAHRENHEIT , dry air expands 0,002o8 , or 48 part of its bulk for every degree of the thermometer .
Royal_Society_Corpus_open_v6.0_text_107243_1807.txt	pa_nsubj	try/V	The common air having been previously withdrawn from the small receiver R , we tried the purity of our oxygene by the eudiometer in the manner before described , and found a residuum of 3 parts in 1 oo : we then disengaged as much gas as reduced the quantity to 47 cubic inches by the register or scale ; to this must be added the contents of the tubes and sockets 2,84 cubic inches , making the total quantity of oxygene employed 49,84 cubic inches .
Royal_Society_Corpus_open_v6.0_text_107157_1805.txt	pa_nsubj	everprecede/V	It is worthy of remark that a confined air , and a confined , respiration , everprecede these phenomena : the animal retires from the open atmosphere , his mouth and nostrils are brought into contact with his chest , and enveloped in fur ; the limbs become rigid , but the blood never coagulates during the dormant state .
Royal_Society_Corpus_open_v6.0_text_107298_1808.txt	pa_nsubj	looo/N	It may be observed , however , that the specific gravity of the gas , which I employed , exceeded a little the statement of the Dutch chemists , who found its specific gravity to be 909 , common air being looo .
Royal_Society_Corpus_open_v6.0_text_107302_1808.txt	pa_nsubj	enter/V	In the case in whichlI was able to distil the quicksilver from it to tne greatest extent , the tube unfortunately broke , wliilst warm , and at the moment that the air entered , the metal , which had the colour and lustre of silver , instantly took fire , and burnt with an intense white light into quicklime .
Royal_Society_Corpus_open_v6.0_text_107302_1808.txt	pa_nsubj	enlarge/V	When it is confined in a given portion of air , the air enlarges considerably in volume , and the pure quicksilver re-appears .
Royal_Society_Corpus_open_v6.0_text_107297_1808.txt	pa_nsubj	suffer/V	It might be objected that the air was rarefied by passing through the lungs ; but this was almost immediately counteracted by the mass of quicksilver in the gasometers , which amounted at least to one hundred and fifty pounds ; and we have repeatedly noticed , that air under these circumstances has suffered no perceptible diminution by standing for a considerable time ; in one case , in which air from the lungs was driven into the mercurial gasometers for twenty - seven minutes , the temperature of the quicksilver at the end of the experiment was not raised half a degree : of FAHRENHEIT 'S thermometer .
Royal_Society_Corpus_open_v6.0_text_107297_1808.txt	pa_nsubj	consist/V	The air contained in the water gasometer , previous to the experiment , being examined by the same tests , consisted in ioo parts of 21 oxygen , 79 azote .
Royal_Society_Corpus_open_v6.0_text_107297_1808.txt	pa_nsubj	find/V	100 itrying - common atmospheric air with lime water , we could never find any quantity of carbonic acid perceptible in the eudiometer of oo parts .
Royal_Society_Corpus_open_v6.0_text_107297_1808.txt	pa_nsubj	furnish/V	In this experiment it is remarkable , that the air which had been so often through the lungs , should only have furnished lo per cent .
Royal_Society_Corpus_open_v6.0_text_107297_1808.txt	pa_nsubj	contain/V	of carbonic acid , while the air which passes them but once contains from 8 to 8.5 .
Royal_Society_Corpus_open_v6.0_text_107297_1808.txt	pa_nsubj	amount/V	It seems fair to presume , that the residual air contained in the lungs after a forced expiration may amount in ioo parts , to not more than 16 oxygen and 84 azote : any one who reflects upon the structure of the lungs , and the minute ramifications of the extremities of the bronchial vessels ; and when he also considers that those parts of the lungs with which the air comes in contact , if spread out , would present a surface equal to that of the superficies of the whole body ; and lastly , that this viscus is so exceedingly spongy and porous , that when once inflated , it is ever afterimpossible by ordinary mechanical means to expel the air completely , he will easily perceive , not only that a large portion of air must remain for a considerable time in contact with : the internal surface of the lungs , where it is liable to lose a portion of its oxygen , but also that the residual quantity of air in the lungs , after the most violent attempts at expiration , may be . very considerable .
Royal_Society_Corpus_open_v6.0_text_107297_1808.txt	pa_nsubj	come/V	It seems fair to presume , that the residual air contained in the lungs after a forced expiration may amount in ioo parts , to not more than 16 oxygen and 84 azote : any one who reflects upon the structure of the lungs , and the minute ramifications of the extremities of the bronchial vessels ; and when he also considers that those parts of the lungs with which the air comes in contact , if spread out , would present a surface equal to that of the superficies of the whole body ; and lastly , that this viscus is so exceedingly spongy and porous , that when once inflated , it is ever afterimpossible by ordinary mechanical means to expel the air completely , he will easily perceive , not only that a large portion of air must remain for a considerable time in contact with : the internal surface of the lungs , where it is liable to lose a portion of its oxygen , but also that the residual quantity of air in the lungs , after the most violent attempts at expiration , may be . very considerable .
Royal_Society_Corpus_open_v6.0_text_107297_1808.txt	pa_nsubj	consist/V	Admitting then that the air contained in the lungs , before the experiment , consisted of 16 oxygen , 84 azote , and at the conclusion of the experiment of 94 oxygen , 6 azote , then we have Ls4 azote at the begiinng , 100 110 = 84X 6 or , 84x.o6 x =.78 x I oc1 10 I x= - 78 or 141 cubic inches ; , 78 Therefore upon this calulation it appears that 141 cubic inches of gas remained in the lungs after a forcible attempt at expiration ; then the state of the lungs before the experiment must have been 1 18.44 azote , e2.56 oxygenm 141 .
Royal_Society_Corpus_open_v6.0_text_105883_1770.txt	pa_nsubj	sharp/A	The liquid in which the plumb - line of the quadrant is immersed , consisting of water , and about one fourth part brandy , is this morning froze so hard , that I can scarcely make an impression on it with my finger . ~ 11 0 29 88 27 25 N. W. Cloudy , the wind high , and much frozen sleet . 4 29 94 27 26 Ditto Less wind . 20 29 85 231/ 2 23 East Cloudy , and the air extremely sharp . ~ 12 0 29 70 26 32 Ditto Ditto , and a brisk gale . 4 29 57 291/ 2 311/ 2 Ditto Ditto . 20 29 72 301/ 2 33 N. E. Cloudy , with some snow , and very little wind . ~ 13 0 29 79 32 34 Ditto Ditto . 6 29 82 32 28 North Clear , and very sharp . 20 29 85 28 26 Ditto Ditto . ~ 14 0 29 90 37 34 East Ditto . 4 29 90 41 37 Ditto Ditto . 20 29 87 30 32 South
Royal_Society_Corpus_open_v6.0_text_106095_1771.txt	pa_nsubj	cold/A	The most rapid rivers would probably experience a similar change , did the cold in the atmosphere continue long enough to be communicated to the whole body of the water : for upon taking the thermometer out of the snow , which laid upon the bank of the river , and immersing it into the water , it suddenly rose 26 ~ , and stood at 32 ~ , or higher ; so that the air was very considerably colder than the water : nor is this at all to be wondered at , when we consider that great degrees of cold may be suddenly produced in the atmosphere by causes which do not immediately operate upon other bodies .
Royal_Society_Corpus_open_v6.0_text_106095_1771.txt	pa_nsubj	become/V	Thus the influx of colder air from the northern latitudes , or the descent of that which always remains exceedingly cold in the upper parts of the atmosphere in the same same latitude , may in a few hours wholly change the air of a particular district : or , if from any peculiar circumstance the air should become unusually dry , and consequently disposed to dissolve much water , a great degree of cold might be almost instantaneously produced ; but which could not be communicated to other bodies , in a little time , by so rare a fluid as the air .
Royal_Society_Corpus_open_v6.0_text_106095_1771.txt	pa_nsubj	become/V	If we attribute the elevation of this vapour to the attraction of the air , rather than to the comparative warmth of the water ( for water just beginning to freeze is observed not to lose of its weight by evaporation in vacuo ) the great cold may be thought perhaps to have proceeded from the solution of water in air which was then carrying on ; for the earth was glutted with humidity , and the air was become dry , having been freed from its water by an almost incessant precipitation for three days , under the form of snow or sleet .
Royal_Society_Corpus_open_v6.0_text_106095_1771.txt	pa_nsubj	cold/A	I do not see from what philosophical principle it can be supposed , that the same air in its regress from a southern latitude should be colder than in its progress from a northern ; and as to the other opinion , the phenomenon of the cold 's increasing upon the wind 's changing from north to south , hath been taken notice of in other places , where there was no snow to refer it to .
Royal_Society_Corpus_open_v6.0_text_106166_1773.txt	pa_nsubj	oppose/V	1st , The air contained within the fibres of the thread opposes the introduction of the water , which , presenting itself in a body , shuts up the passages by which the air should escape to give it room ; but it yields to the drops of dew , which permit its escape while they penetrate through the threads .
Royal_Society_Corpus_open_v6.0_text_106166_1773.txt	pa_nsubj	escape/V	1st , The air contained within the fibres of the thread opposes the introduction of the water , which , presenting itself in a body , shuts up the passages by which the air should escape to give it room ; but it yields to the drops of dew , which permit its escape while they penetrate through the threads .
Royal_Society_Corpus_open_v6.0_text_106166_1773.txt	pa_nsubj	gone/A	When , upon shaking the hygrometer vertically , no small tremulous motion is any longer perceived in the upper part of the column , one may be sure that all the air is gone out . 42 . I now come to the operations requisite to make the scale of the hygrometer , and first of all to that which determines the base ( 15 ) .
Royal_Society_Corpus_open_v6.0_text_106166_1773.txt	pa_nsubj	circulate/V	The lower part of the frame is slit through the whole length of the ivory pipe , in order that the air may circulate freely round this pipe , and the bulb of a thermometer which I shall mention presently .
Royal_Society_Corpus_open_v6.0_text_106166_1773.txt	pa_nsubj	all/D	The air we breathe , and that which surrounds us ; the places we inhabit , and those which serve either to enclose or to preserve so many different bodies intended for our several occasions , are all of them more or less filled with that substance , differently modified , to which I have given the name of humor .
Royal_Society_Corpus_open_v6.0_text_106166_1773.txt	pa_nsubj	circulate/V	89 . The first thought that occurred to me for this purpose was , to observe two hygrometers at the same time , one in the shade and the other in the sun , very near each other , that the same air might circulate freely round them .
Royal_Society_Corpus_open_v6.0_text_106166_1773.txt	pa_nsubj	appear/V	The air of the country having appeared to me more proper for this observation than that of the town , I determined to observe at the same time the variations of the humor in the open air for a whole day together .
Royal_Society_Corpus_open_v6.0_text_106166_1773.txt	pa_nsubj	keep/V	The dissolution is greater when the menstruum is warmer , and consequently the air must keep a greater quantity of water in dissolution , and suffer a less part of it to be precipitated , in summer than in winter .
Royal_Society_Corpus_open_v6.0_text_106166_1773.txt	pa_nsubj	act/V	This is what Mr. le Roy has shown us in the memoir I have already quoted ; in which , without contending that air really acts as a menstruum with respect to water , he demonstrates , by a parallel very well kept up , that all the chemical expressions concerning dissolutions may with propriety be applied to describe the several phenomenon he examines , relative to the elevation and suspension of water in air , as well as to its precipitation under different forms .
Royal_Society_Corpus_open_v6.0_text_106166_1773.txt	pa_nsubj	have/V	I have given the reasons for this in my work , upon the modification of the atmosphere ; and shall only repeat ~ , that these modifications of the humour appear to me almost entirely to be produced by the igneous fluid ; and that if the air has any share in them , it is only as being an elastic fluid .
Royal_Society_Corpus_open_v6.0_text_106166_1773.txt	pa_nsubj	contain/V	And if , for instance , we compare any summer 's day , in which the hygrometer in open air is at the same degree as on any winter 's day , the air on the summer 's day will contain more humor than on the winter 's day ; but there will be less of it will act upon the hygrometer ; and yet as the active part will have more strength , the effect upon the whole will be the same .
Royal_Society_Corpus_open_v6.0_text_106027_1774.txt	pa_nsubj	seem/V	The vitriol is found in places to which the air seems to have had free access , and the coal near it commonly appears in a loose and crumbling state .
Royal_Society_Corpus_open_v6.0_text_106027_1774.txt	pa_nsubj	act/V	For the pyritae and other sulphureous ores remain without change in the bowels of the earth , while lodged in places , where neither the air nor water can act upon them .
Royal_Society_Corpus_open_v6.0_text_106018_1774.txt	pa_nsubj	separate/V	IN an Inquiry concerning the nature of the mineral and elastic spirit , or air , contained in this water , published in the Transactions of the Royal Society ( a ) , it hath been shown ( b ) , that when the POUHON water is excluded from all contact with the common air , in such manner that the mephitic air which it contains has free liberty to fly from it into an empty bladder , this air does not separate from the water by any spontaneous motion , as it would from its rare texture and elastic force , was it at liberty to exert these its qualities : but , on the contrary , in this situation , it remains united to the other ingredients of of the water , when exposed to the most intense heat that we usually observe , in the open air , in this our climate .
Royal_Society_Corpus_open_v6.0_text_106018_1774.txt	pa_nsubj	separate/V	IN an Inquiry concerning the nature of the mineral and elastic spirit , or air , contained in this water , published in the Transactions of the Royal Society ( a ) , it hath been shown ( b ) , that when the POUHON water is excluded from all contact with the common air , in such manner that the mephitic air which it contains has free liberty to fly from it into an empty bladder , this air does not separate from the water by any spontaneous motion , as it would from its rare texture and elastic force , was it at liberty to exert these its qualities : but , on the contrary , in this situation , it remains united to the other ingredients of of the water , when exposed to the most intense heat that we usually observe , in the open air , in this our climate .
Royal_Society_Corpus_open_v6.0_text_106018_1774.txt	pa_nsubj	continue/V	It further appears , from the same experiments ( d ) , that so long as this air continues united to the other ingredients of the POUHON water , its martial and absorbent earths do also remain suspended therein ; but , so soon as any part of this air is expelled by heat , those earths begin to separate from the water , which then grows white and turbid ; and when , by continuance of the heat , more of this air is expelled , more of the earthly particles also separate from the water , in the same proportion as its air is separated from it ; and while only a small portion of the air remains , some portion of the martial earth also remains dissolved in the water , as appears from its ( d ) See Experiment the second . giving a slight tinge of the purple , when mixed with galls : but none of those earths are any longer detained in the water , than while it continues impregnated with some mephitic air ; when this air is entirely separated from the water , it is wholly decompounded , having lost its distinguishing brisk and pungent taste , and its power of striking a purple colour with galls ; its more volatile and elastic principles being exhaled , its metalline and absorbent earths then subside in a white flocculent sediment , and no other substance remains dissolved in the water , save only the small portion of alkaline and neutral salts , which enter its composition .
Royal_Society_Corpus_open_v6.0_text_106018_1774.txt	pa_nsubj	present/A	In these decompositions of the POUHON water , by heat and by cold , no volatile spirit , either acid or sulphureous , nor any other subtle matter , has been found to fly from it , save only its mephitic air : while this air is present in the water , its martial and absorbent earths remain dissolved therein ; so soon as this air is separated from the water , in whole or in part , those earths , either in the whole or in part , do also separate from it , and are no longer suspended therein , than while they are united to a due proportion of this aerial solvent .
Royal_Society_Corpus_open_v6.0_text_106018_1774.txt	pa_nsubj	medium/N	From whence it appears , that this mephitic air is the medium by which the metalline and absorbent earths contained in the POUHON water are therein held in solution ; and , contrary - wise , that those earths are the medium , by which this air is more firmly united to the watery element in this compound , in which it enters as a principal ingredient , and , by its solution in the water , and its union with these earthy substances , from a a very rare volatile and elastic body , is reduced to a fixed state .
Royal_Society_Corpus_open_v6.0_text_106018_1774.txt	pa_nsubj	united/A	From whence it appears , that this mephitic air is the medium by which the metalline and absorbent earths contained in the POUHON water are therein held in solution ; and , contrary - wise , that those earths are the medium , by which this air is more firmly united to the watery element in this compound , in which it enters as a principal ingredient , and , by its solution in the water , and its union with these earthy substances , from a a very rare volatile and elastic body , is reduced to a fixed state .
Royal_Society_Corpus_open_v6.0_text_106018_1774.txt	pa_nsubj	attract/V	SCHOLI A. From the foregoing experiments , it appears that the mephitic air and martial earth , contained in the POUHON waters , strongly attract each other , and , uniting together , form a concrete soluble in water , and readily distinguished therein , by the peculiarly brisk acidulous taste , which it receives from this aereal principle , joined to a rough subastringent taste , which proceeds from the iron .
Royal_Society_Corpus_open_v6.0_text_106018_1774.txt	pa_nsubj	constitute/V	This concrete , like other vitriols of iron , strikes a black colour with galls , and may well be esteemed a saline body of the neutral kind , of which the mephitic air constitutes the spirituous solvent , and the martial earth its base .
Royal_Society_Corpus_open_v6.0_text_106018_1774.txt	pa_nsubj	desert/V	The fixed alcali , quitting the unctuous substances , to which it was joined in the soap , unites itself to the aereal spirit , or mephitic air , of those waters , while this air , at the same time , deserts the earthy substances with which it was before combined .
Royal_Society_Corpus_open_v6.0_text_106018_1774.txt	pa_nsubj	same/A	Such , however , it has appeared to be to many philosophers , since this mephitic air is doubtless the same with the acidum vagum fodinarum of BOERHAAVE and others ; and with the acidum centrale perpetuum inexhauribile of BECHE R ; with the spiritus sulphureus aereo - aethereo - elasticus of HOF FM A N ; and the sal embrionatus and sal esurinus of the sagacious HELMON T , which , he says , corrodes the ore of iron , and with it forms a volatile vitriol in the POUHON water .
Royal_Society_Corpus_open_v6.0_text_106034_1772.txt	pa_nsubj	prevent/V	I shall try it again , in the summer , as at this season the air , being much charged with watery particles , may have prevented the crystallisation .
Royal_Society_Corpus_open_v6.0_text_106023_1774.txt	pa_nsubj	rub/V	Therefore air in motion , which is wind , in passing over the smooth surface of water , may rub , as it were , upon that surface , and raise it into wrinkles , which , if the wind continues , are the elements of future waves .
Royal_Society_Corpus_open_v6.0_text_106093_1771.txt	pa_nsubj	dry/A	The box cover being taken off , to prevent its being spoiled by fire , and chusing a day naturally dry , set the instrument nearly upright , about a yard from a moderate fire ; so that the cord may become dry , and the instrument warm , but not so near as would spoil the finest linen by too much heat , and yet fully evaporate the moisture ; there let the instrument stay , till the index is got as low as it will go , now and then stroking the cord betwixt the thumb and finger downwards , in order to lay the fibres thereof close together , and thereby causing it to lengthen as much as possible : when the index is thus become stationary , which will generally happen in about an hour ( more or less as the air is naturally more or less dry ) , by means of the peg at top raise or depress the index , till it lays over the point o ; this done , remove the instrument from the fire , and having ready some warm water in a teacup , take a middling camel 's hair pencil ; and dipping it in the water , gently anoint the cord , till it will drink up no more , and till the index becomes stationary , and water will no more have effect upon it ; which will also generally happen in about an hour .
Royal_Society_Corpus_open_v6.0_text_106015_1774.txt	pa_nsubj	exist/V	THE ancient opinion , that air exists in some of the bloodvessels , was exploded by the discovery of the circulation .
Royal_Society_Corpus_open_v6.0_text_106015_1774.txt	pa_nsubj	exhausting/A	About four ounces of blood were taken from the arm of one of the attendants , and immediately put under the receiver of an air - pump ; and , as the air was exhausting , the blood began to swell , and to rise in bubbles , till it occupied above ten times its original space .
Royal_Society_Corpus_open_v6.0_text_106015_1774.txt	pa_nsubj	insinuate/V	The gall bladder rose in the warm water , though the bile - duct was tied before it was taken out of the body , and had air bubbles appearing on its sides , like globules of quicksilver , as happened to the urinary bladder in the experiments at Shiffnal ; which , in both cases , we ascribed to some portion of cellular membrane adhering to the bladders , into the cells of which , at the time of cutting them out , some air had insinuated itself .
Royal_Society_Corpus_open_v6.0_text_106015_1774.txt	pa_nsubj	intrude/V	In these experiments the water , in which the animal parts were immersed , was warmed to about an hundred degrees of Fahrenheit 's scale , left a greater degree of heat in the water might have raised an elastic vapour from these fluids , which did not naturally exist in the living animal , and all the parts were well cleared from the cellular membrane and fat ; as it was imagined the atmospheric air might intrude itself into the cellular membrane , as is seen in tearing off the skins of animals recently killed , and which did indeed disappoint two of the above experiments , as was manifest from the silvery globules , which appeared upon the surfaces of the bladders .
Royal_Society_Corpus_open_v6.0_text_106015_1774.txt	pa_nsubj	find/V	From the above observations of Dr. HALLEY on the sensation in his ears , when he descended and ascended in the diving - bell , I was led to imagine , that the air contained behind the tympanum in the vestibulum , cochlea , and semicircular canals of the ear , had found or made itself a way into the Eustachian tubes , or into the external ear , by some undiscovered passage ; and concluded , that a similar operation might be of service to some deaf people , where the immediate cause of their deafness might be owing to the excess or defect of this internal air .
Royal_Society_Corpus_open_v6.0_text_106148_1773.txt	pa_nsubj	exhibit/V	What led me to make these experiments , was the strong electrical appearances that the air exhibited during the last great frost , and the observation of several meteors , and other phenomenon , that possibly depend on electrical causes .
Royal_Society_Corpus_open_v6.0_text_106148_1773.txt	pa_nsubj	state/N	From their frequent appearance , during the last frost , I was inclined to believe , that the air was then in a very favourable state for electrical purposes ; but not being provided with a common machine , I bethought me of a whimsical one to supply the want of it .
Royal_Society_Corpus_open_v6.0_text_106020_1774.txt	pa_nsubj	fresh/A	I took a large piece of good amber ; and , having in a summer - morning ( while the air was yet fresh ) tried that it would not , without being excited , attract a light body I had exposed to it , I removed it into the sun 's beams , till they had made it moderately hot ; and then I found , as I expected , that it had acquired an attractive virtue , and that not only in one particular place , as it is usually observed when it is excited by rubbing , but in divers and distant places at once ; at any of which it would draw to it the light body placed within a convenient distance from it ; so that , in this climate of ours , a solid body may quickly acquire an atmosphere by the presence of the sun , and that long before the warmest part of the day . ' ' ANOTHE R. I took a little , but thick , vessel of glass , and held it near the fire till it had got a convenient degree of heat , which was not very great , though it exceeded that of the amber .
Royal_Society_Corpus_open_v6.0_text_106020_1774.txt	pa_nsubj	conduct/V	If the amber was too hot , the heated air about it would conduct .
Royal_Society_Corpus_open_v6.0_text_106020_1774.txt	pa_nsubj	electrified/A	The air is pretty strongly electrified ; but the wind is so very troublesome , that I can not determine the kind with certainty .
Royal_Society_Corpus_open_v6.0_text_106020_1774.txt	pa_nsubj	sharp/A	The air is sharp , and frosty . Jan. 13 . Nine o'clock , A. M. a fog , not very thick , is strongly electrified positively .
Royal_Society_Corpus_open_v6.0_text_106020_1774.txt	pa_nsubj	time/N	From my experiments , and observations , on the electricity of fogs ; I once imagined , that , whenever I saw a very thick one , and the air was at the same time sharp , and frosty ; that fog , was strongly electrified positively : but I have met with several exceptions to this rule , for on Dec. 24 , 25 , 26 , 27 , 28 , 29 , 1772 , in all which days there were thick fogs , thermometer from 36 to 33 , wind constantly N. E. I could perceive no sensible electricity .
Royal_Society_Corpus_open_v6.0_text_106063_1772.txt	pa_nsubj	warm/A	Eleven o'clock in the forenoon , two hours after breakfast , the air warm and serene , pulse 90 ; I repeated the draught of water .
Royal_Society_Corpus_open_v6.0_text_106063_1772.txt	pa_nsubj	warm/A	At eleven o'clock before noon , when the air was warm and serene , the water in a much shorter time excited its force , increasing the velocity of my pulse from 90 , to 109 vibrations in a minute .
Royal_Society_Corpus_open_v6.0_text_105899_1770.txt	pa_nsubj	render/V	This phenomenon is easily explained : common water is always saturated with air ; upon the addition of any salt , the particles of water begin to attract and dissolve the salt , and let go the air with which they are united ; this air , added to the air contained in the salt , renders the whole much more visible in common than in boiled water .
